NEIGHBORHOOD_CLUSTER,CENSUS_TRACT,offensegroup,LONGITUDE,END_DATE,offense-text,SHIFT,YBLOCK,DISTRICT,WARD,YEAR,offensekey,BID,sector,PSA,ucr-rank,BLOCK_GROUP,VOTING_PRECINCT,XBLOCK,BLOCK,START_DATE,CCN,OFFENSE,OCTO_RECORD_ID,ANC,REPORT_DAT,METHOD,location,LATITUDE
cluster 23,008802,property,-76.9820154636605,2019-05-15T09:40:30.000,theft/other,day,137150,5,5,2019,property|theft/other,,5D3,506,6,008802 2,precinct 77,401560,900 - 999 block of bladensburg road ne,2019-05-15T09:23:15.000,19083242,theft/other,19083242-01,5D,2019-05-15T13:55:24.000Z,others,"38.902210736522115,-76.982017741731411",38.9022029472732
cluster 8,004701,property,-77.0090730838268,2019-05-15T10:30:25.000,theft f/auto,day,137251,5,6,2019,property|theft f/auto,,5D1,501,7,004701 1,precinct 1,399213,1000 - 1099 block of north capitol street,2019-05-11T11:59:17.000,19083262,theft f/auto,19083262-01,6E,2019-05-15T14:29:46.000Z,others,"38.903121611432773,-77.009075370380216",38.9031138230082
cluster 26,006600,violent,-76.9973177304547,2019-04-25T10:35:25.000,robbery,day,135558.46,1,6,2019,violent|robbery,,1D2,107,4,006600 1,precinct 89,400232.71,1 - 699 block of browns courts se,2019-04-25T10:25:55.000,19070250,robbery,19070250-01,6B,2019-04-25T16:21:28.000Z,gun,"38.887874911055675,-76.997320012417077",38.8878671252684
cluster 15,000502,property,-77.0544463994508,2019-04-25T06:17:56.000,burglary,day,140077,2,3,2019,property|burglary,,2D2,204,5,000502 2,precinct 26,395279,2900 - 2999 block of connecticut avenue nw,2019-04-24T21:00:46.000,19070282,burglary,19070282-01,3C,2019-04-25T16:30:34.000Z,others,"38.928566832408819,-77.054448701689651",38.9285590405485
cluster 9,011000,violent,-77.0160870505775,2019-04-24T22:59:48.000,sex abuse,day,133801,1,6,2019,violent|sex abuse,,1D3,105,2,011000 2,precinct 127,398604,300 - 379 block of p street sw,2019-04-24T22:30:59.000,19070335,sex abuse,19070335-01,6D,2019-04-25T18:14:43.000Z,others,"38.872041944405574,-77.016089337418975",38.872034162512
cluster 3,003400,property,-77.0192793858862,2019-04-29T21:17:09.000,motor vehicle theft,midnight,138650,3,1,2019,property|motor vehicle theft,,3D2,306,8,003400 2,precinct 37,398328,500 - 603 block of t street nw,2019-04-29T19:44:38.000,19073170,motor vehicle theft,19073170-01,1B,2019-04-30T03:19:09.000Z,others,"38.915723047470188,-77.019281676387806",38.9157152568855
cluster 6,010700,violent,-77.0441883894704,2005-04-17T15:30:31.000,sex abuse,midnight,137054,2,2,2019,violent|sex abuse,golden triangle,2D3,207,2,010700 1,precinct 17,396167,1900 - 1999 block of i street nw,2005-04-17T15:00:34.000,19073209,sex abuse,19073209-01,2B,2019-04-30T03:06:32.000Z,others,"38.901338959244228,-77.044190686849362",38.9013311724888
cluster 26,007000,property,-76.9920935750567,2019-04-29T22:00:35.000,theft f/auto,midnight,134987,1,6,2019,property|theft f/auto,capitol hill,1D3,106,7,007000 2,precinct 90,400686,1000 - 1099 block of e street se,2019-04-29T18:30:15.000,19073271,theft f/auto,19073271-01,6B,2019-04-30T03:35:57.000Z,others,"38.882726743481648,-76.992095855078432",38.8827189585386
cluster 38,007304,violent,-76.9885038432441,2019-04-20T18:38:40.000,assault w/dangerous weapon,evening,130720,7,8,2019,violent|assault w/dangerous weapon,,7D2,705,3,007304 2,precinct 120,400998,3200 - 3225 block of 13th street se,2019-04-20T18:33:53.000,19067288,assault w/dangerous weapon,19067288-01,8E,2019-04-21T01:28:18.000Z,gun,"38.844287529053481,-76.988506119808378",38.8442797517365
cluster 8,005800,property,-77.026513857386,2019-05-05T15:00:26.000,theft/other,evening,136611,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397700,1000 - 1099 block of f street nw,2019-05-05T14:30:14.000,19076994,theft/other,19076994-01,2C,2019-05-05T19:13:23.000Z,others,"38.897353603907405,-77.026516149018235",38.8973458172963
cluster 34,007604,property,-76.9652923915457,2019-05-05T18:16:42.000,theft/other,evening,133413,6,7,2019,property|theft/other,,6D2,607,6,007604 3,precinct 111,403012,2900 - 2999 block of s street se,2019-05-05T17:03:02.000,19077092,theft/other,19077092-01,7B,2019-05-06T01:18:35.000Z,others,"38.868542634433723,-76.965294662357479",38.8685348513562
cluster 13,000801,property,-77.0855441485703,2019-04-20T22:56:55.000,motor vehicle theft,midnight,140568,2,3,2019,property|motor vehicle theft,,2D2,205,8,000801 3,precinct 10,392583,3200 3299  block of new mexico avenue nw,2019-04-20T10:00:00.000,19067419,motor vehicle theft,19067419-01,3D,2019-04-21T04:50:51.000Z,others,"38.932971288351425,-77.085546460762103",38.9329634967663
cluster 15,000501,property,-77.0519060012756,2019-05-05T19:15:20.000,motor vehicle theft,evening,139592,2,3,2019,property|motor vehicle theft,,2D2,204,8,000501 2,precinct 26,395499,2600 - 2649 block of connecticut avenue nw,2019-05-05T19:00:02.000,19077135,motor vehicle theft,19077135-01,3C,2019-05-06T00:26:21.000Z,others,"38.924198954041955,-77.051908302455928",38.9241911629668
cluster 15,001302,property,-77.0580805326973,2019-04-25T13:30:01.000,theft/other,evening,140772.69,2,3,2019,property|theft/other,,2D1,203,6,001302 2,precinct 27,394964.33,3319 - 3499 block of connecticut avenue nw,2019-04-25T13:15:04.000,19070363,theft/other,19070363-01,3C,2019-04-25T20:13:57.000Z,others,"38.934832073647613,-77.058082836451547",38.9348242806608
cluster 32,009603,property,-76.9469752559749,2019-05-10T04:24:00.000,theft/other,midnight,136168,6,7,2019,property|theft/other,,6D3,603,6,009603 2,precinct 102,404600,300 - 499 block of 40th street ne,2019-05-10T04:08:50.000,19080180,theft/other,19080180-01,7F,2019-05-10T08:38:38.000Z,others,"38.893353874071288,-76.946977522591666",38.8933460853051
cluster 21,009204,property,-76.9995156495497,2019-04-25T16:04:39.000,theft f/auto,evening,139625,5,5,2019,property|theft f/auto,,5D1,502,7,009204 1,precinct 74,400042,400 - 599 block of evarts street ne,2019-04-25T16:03:27.000,19070411,theft f/auto,19070411-01,5E,2019-04-25T20:34:37.000Z,others,"38.924507756773139,-76.999517934432717",38.9244999636805
cluster 25,008001,property,-76.9892791818602,2019-05-10T05:40:22.000,theft f/auto,midnight,136609,1,6,2019,property|theft f/auto,,1D2,104,7,008001 2,precinct 81,400930,1200 - 1299 block of f street ne,2019-05-10T05:25:32.000,19080203,theft f/auto,19080203-01,6A,2019-05-10T10:40:45.000Z,others,"38.897338105478141,-76.989281461896297",38.8973303174825
cluster 35,007603,property,-76.9487250354497,2019-04-25T18:31:43.000,motor vehicle theft,evening,132969,6,7,2019,property|motor vehicle theft,,6D2,605,8,007603 1,precinct 110,404450,3901 3998  block of pennsylvania avenue se,2019-04-25T16:00:00.000,19070461,motor vehicle theft,19070461-01,7B,2019-04-26T01:31:54.000Z,others,"38.864536799634408,-76.948727300858266",38.8645290167499
cluster 22,009102,property,-76.9931501205792,2019-05-08T15:05:18.000,theft/other,day,139371,5,5,2019,property|theft/other,,5D2,505,6,009102 2,precinct 72,400594,900 - 999 block of rhode island avenue ne,2019-05-08T15:00:13.000,19080243,theft/other,19080243-01,5C,2019-05-10T12:53:55.000Z,others,"38.922219443509491,-76.993152403339593",38.9222116506408
cluster 28,007504,property,-76.9739826421821,2019-03-22T22:16:08.000,theft f/auto,midnight,132857,6,8,2019,property|theft f/auto,,6D2,607,7,007504 1,precinct 114,402258,2300 - 2399 block of good hope road se,2019-03-22T21:38:16.000,19048578,theft f/auto,19048578-01,8B,2019-03-23T08:00:14.000Z,others,"38.863536215603979,-76.973984915395505",38.8635284338603
cluster 7,004902,property,-77.0224361370999,2019-03-22T23:00:03.000,theft f/auto,evening,137708,3,2,2019,property|theft f/auto,downtown,3D3,307,7,004902 2,precinct 129,398054,700 - 799 block of n street nw,2019-03-22T21:20:24.000,19048639,theft f/auto,19048639-01,2F,2019-03-24T01:10:37.000Z,others,"38.907236625844355,-77.02243842806601",38.9072288370883
cluster 39,009803,property,-77.0048259253048,2019-03-22T22:50:03.000,burglary,midnight,129706,7,8,2019,property|burglary,,7D2,707,5,009803 3,precinct 124,399581,100 - 147 block of wayne place se,2019-03-22T22:49:33.000,19048663,burglary,19048663-01,8C,2019-03-23T04:40:37.000Z,others,"38.835153423880392,-77.004828206395018",38.8351456490153
cluster 32,009603,property,-76.9506179555565,2019-03-22T23:55:09.000,theft/other,midnight,136147,6,7,2019,property|theft/other,,6D3,603,6,009603 3,precinct 102,404284,3844 - 3899 block of minnesota avenue ne,2019-03-22T23:51:35.000,19048677,theft/other,19048677-01,7F,2019-03-23T07:22:43.000Z,others,"38.893166294845386,-76.950620223296525",38.8931585062525
cluster 3,004400,property,-77.024641618561,2019-03-23T03:12:27.000,theft/other,midnight,138792,3,1,2019,property|theft/other,,3D2,305,6,004400 2,precinct 137,397863,900 - 931 block of u street nw,2019-03-23T01:57:18.000,19048721,theft/other,19048721-01,1B,2019-03-23T08:33:21.000Z,others,"38.917001222912127,-77.024643910810752",38.9169934322698
cluster 3,004400,violent,-77.0234423594107,,robbery,midnight,138778,3,1,2019,violent|robbery,,3D2,305,4,004400 2,precinct 137,397967,800 - 899 block of florida avenue nw,2019-03-23T01:50:39.000,19048732,robbery,19048732-01,1B,2019-03-23T07:13:12.000Z,others,"38.916875353041,-77.023444651279206",38.9168675623793
cluster 30,007803,property,-76.9408984587581,2019-03-27T15:33:44.000,burglary,day,136437,6,7,2019,property|burglary,,6D1,602,5,007803 4,precinct 99,405127,4200 - 4399 block of eads street ne,2019-03-27T13:43:18.000,19051549,burglary,19051549-01,7D,2019-03-28T14:49:09.000Z,others,"38.895774209574689,-76.940900723629213",38.8957664200942
cluster 22,009400,property,-76.9762298537969,2019-03-27T16:15:08.000,theft f/auto,midnight,140417,5,5,2019,property|theft f/auto,,5D2,504,7,009400 2,precinct 70,402061,3300 - 3399 block of 20th street ne,2019-03-27T15:13:20.000,19051586,theft f/auto,19051586-01,5B,2019-03-28T03:16:51.000Z,others,"38.931639926091265,-76.976232131861906",38.931632130693
cluster 7,005002,property,-77.0296307387784,2019-03-27T17:12:35.000,theft f/auto,evening,137783,3,2,2019,property|theft f/auto,,3D3,307,7,005002 2,precinct 17,397430,1300 - 1399 block of 13th street nw,2019-03-27T16:34:40.000,19051624,theft f/auto,19051624-01,2F,2019-03-28T00:28:51.000Z,others,"38.907910648605579,-77.029633032026084",38.907902859982
cluster 7,005201,property,-77.0332528400468,2019-03-27T16:11:02.000,theft/other,evening,138223,3,2,2019,property|theft/other,,3D3,301,6,005201 4,precinct 16,397116,1400 - 1499 block of corcoran street nw,2019-03-27T12:51:10.000,19051675,theft/other,19051675-01,2F,2019-03-27T22:02:26.000Z,others,"38.911873345442949,-77.033255134664614",38.9118655561556
cluster 2,002900,property,-77.0297336282356,2019-03-22T11:09:24.000,theft/other,evening,140620,4,1,2019,property|theft/other,,4D3,408,6,002900 2,precinct 42,397422,3500 - 3599 block of 13th street nw,2019-03-22T11:08:04.000,19051739,theft/other,19051739-01,1A,2019-03-27T23:34:53.000Z,others,"38.933467245390403,-77.02973592307832",38.9334594516197
cluster 7,005201,property,-77.0319616332377,2019-04-01T21:00:45.000,theft f/auto,midnight,138264,3,2,2019,property|theft f/auto,,3D3,307,7,005201 4,precinct 16,397228,1618 - 1699 block of 14th street nw,2019-04-01T20:00:11.000,19055080,theft f/auto,19055080-01,2F,2019-04-02T03:14:18.000Z,others,"38.912243047813774,-77.03196392747607",38.9122352584037
cluster 24,011100,property,-76.9590628226936,,theft/other,midnight,139245,5,5,2019,property|theft/other,,5D2,503,6,011100 1,precinct 71,403550,2240 - 2399 block of south dakota avenue ne,2019-04-02T02:25:16.000,19055153,theft/other,19055153-01,5C,2019-04-02T06:59:04.000Z,others,"38.921077426206253,-76.95906509476562",38.9210696322979
cluster 2,003100,property,-77.0230422960875,2019-04-02T02:30:19.000,burglary,midnight,139987,3,1,2019,property|burglary,,3D1,304,5,003100 1,precinct 37,398002,2913 - 2928 block of georgia avenue nw,2019-04-02T01:30:02.000,19055162,burglary,19055162-01,1B,2019-04-02T08:38:55.000Z,others,"38.927766496187743,-77.023044588497356",38.927758703316
cluster 18,002501,property,-77.031918427069,2019-04-02T06:15:59.000,burglary,day,141847,4,4,2019,property|burglary,,4D3,404,5,002501 1,precinct 48,397233,4400  - 4499 block of arkansas avenue nw,2019-04-01T18:00:25.000,19055186,burglary,19055186-01,4C,2019-04-02T11:34:38.000Z,others,"38.944519848067493,-77.031920723268897",38.9445120521517
cluster 36,007502,violent,-76.970746574011,,homicide,midnight,132397,7,8,2019,violent|homicide,,7D1,702,1,007502 1,precinct 134,402539,2421 2499  block of wagner street se,2019-04-07T01:34:55.000,19058463,homicide,19058463-01,8B,2019-04-07T04:00:00.000Z,gun,"38.859391576206562,-76.970748845964721",38.8593837951794
cluster 34,007504,property,-76.9813562468834,2019-04-06T23:46:03.000,motor vehicle theft,midnight,133141,6,8,2019,property|motor vehicle theft,anacostia,6D2,607,8,007504 1,precinct 114,401618,1601 1698  block of good hope road se,2019-04-06T23:45:34.000,19058489,motor vehicle theft,19058489-01,8A,2019-04-07T07:42:45.000Z,others,"38.866096015518472,-76.981358522548774",38.8660882335323
cluster 2,003500,property,-77.0253468884268,2019-04-07T04:31:04.000,motor vehicle theft,midnight,139380,3,1,2019,property|motor vehicle theft,,3D1,304,8,003500 2,precinct 37,397802,2300 - 2599 block of sherman avenue nw,2019-04-07T02:55:37.000,19058495,motor vehicle theft,19058495-01,1B,2019-04-07T10:08:38.000Z,others,"38.922297969132352,-77.025349181220022",38.9222901774487
cluster 31,007809,violent,-76.9251209368248,2019-04-07T07:17:36.000,robbery,day,137272,6,7,2019,violent|robbery,,6D1,608,4,007809 1,precinct 94,406495,920 - 999 block of 52nd street ne,2019-04-07T06:02:52.000,19058543,robbery,19058543-01,7C,2019-04-07T11:42:00.000Z,others,"38.903287146319876,-76.92512319723798",38.903279354737
cluster 22,008803,violent,-76.9865668043287,2019-04-07T06:00:32.000,robbery,day,138586,5,5,2019,violent|robbery,,5D3,506,4,008803 1,precinct 76,401165,1240 - 1399 block of new york avenue ne,2019-04-07T05:50:50.000,19058545,robbery,19058545-01,5C,2019-04-07T11:56:41.000Z,others,"38.91514733357107,-76.986569084606629",38.9151395418829
cluster 37,007407,property,-76.99186573306,2019-04-07T08:38:26.000,motor vehicle theft,day,132391,7,8,2019,property|motor vehicle theft,,7D1,703,8,007407 2,precinct 119,400706,2600 2628  block of bowen road se,2019-04-07T00:01:20.000,19058551,motor vehicle theft,19058551-01,8A,2019-04-07T12:36:51.000Z,others,"38.859340906259455,-76.99186801158659",38.8593331260279
cluster 33,009904,property,-76.9295312934349,2019-04-07T10:01:05.000,theft f/auto,day,135259,6,7,2019,property|theft f/auto,,6D3,604,7,009904 2,precinct 104,406114,5000 - 5099 block of c street se,2019-04-07T09:23:16.000,19058565,theft f/auto,19058565-01,7E,2019-04-07T14:00:55.000Z,others,"38.885156036358225,-76.929533554118819",38.8851482485981
cluster 7,005201,property,-77.0332633366381,2019-04-07T09:50:58.000,theft/other,day,137977,2,2,2019,property|theft/other,,2D3,208,6,005201 3,precinct 16,397115,1400 - 1499 block of p street nw,2019-04-07T09:36:27.000,19058581,theft/other,19058581-01,2F,2019-04-07T15:41:39.000Z,others,"38.909657289987784,-77.033265631123754",38.9096495011476
cluster 4,000100,property,-77.0625709099976,2019-04-11T20:10:53.000,theft f/auto,evening,137844,2,2,2019,property|theft f/auto,,2D2,206,7,000100 3,precinct 5,394573,3100 - 3199 block of o street nw,2019-04-11T18:45:03.000,19061630,theft f/auto,19061630-01,2E,2019-04-12T02:43:40.000Z,others,"38.908447159337619,-77.062573213534634",38.9084393718354
cluster 26,008302,violent,-76.9953200775117,2019-04-12T05:33:47.000,sex abuse,evening,136019,1,6,2019,violent|sex abuse,,1D2,108,2,008302 1,precinct 85,400406,704 - 799 block of constitution avenue ne,2019-04-12T02:30:37.000,19061796,sex abuse,19061796-01,6C,2019-04-12T21:41:33.000Z,others,"38.892023565831771,-76.995322359104975",38.8920157791332
cluster 34,009902,property,-76.9425580971678,2019-04-12T07:25:41.000,theft f/auto,day,133303,6,7,2019,property|theft f/auto,,6D2,605,7,009902 1,precinct 110,404985,1500 - 1599 block of 42nd street se,2019-04-12T00:30:39.000,19061807,theft f/auto,19061807-01,7E,2019-04-12T12:30:18.000Z,others,"38.867542739632846,-76.942560360838399",38.8675349559123
cluster 22,009400,property,-76.9751808371329,,motor vehicle theft,midnight,140253,5,5,2019,property|motor vehicle theft,,5D2,503,8,009400 2,precinct 70,402152,2000 - 2199 block of jackson street ne,2019-04-16T22:42:56.000,19064776,motor vehicle theft,19064776-01,5C,2019-04-17T03:43:30.000Z,others,"38.930162345323986,-76.97518311478089",38.9301545501845
cluster 14,000300,property,-77.0710447823114,2019-04-16T23:35:27.000,theft/other,midnight,139090,2,3,2019,property|theft/other,,2D2,204,6,000300 1,precinct 11,393839,2200 - 2298 block of wisconsin avenue nw,2019-04-16T23:30:57.000,19064793,theft/other,19064793-01,3B,2019-04-17T04:17:13.000Z,others,"38.919666705376258,-77.071047089173533",38.9196589159295
cluster 2,003500,property,-77.0223950513847,2019-04-17T00:00:41.000,theft f/auto,midnight,139487,3,1,2019,property|theft f/auto,,3D1,304,7,003500 2,precinct 37,398058,2400 - 2599 block of georgia avenue nw,2019-04-16T18:00:40.000,19064801,theft f/auto,19064801-01,1B,2019-04-17T05:05:30.000Z,others,"38.923262462780642,-77.022397343317579",38.9232546707925
cluster 21,009204,property,-76.9971632321309,2019-03-23T08:40:43.000,theft/other,day,139229,5,5,2019,property|theft/other,,5D1,502,6,009204 2,precinct 74,400246,500 - 799 block of rhode island avenue ne,2019-03-23T08:20:54.000,19048842,theft/other,19048842-01,5E,2019-03-23T13:24:30.000Z,others,"38.920940427557078,-76.997165516063163",38.9209326350958
cluster 21,004600,property,-77.0136744254122,2019-03-22T17:00:23.000,theft/other,day,138057,3,5,2019,property|theft/other,,3D2,308,6,004600 2,precinct 19,398814,100 - 299 block of bates street nw,2019-03-22T12:00:27.000,19048891,theft/other,19048891-01,5E,2019-03-23T15:46:06.000Z,others,"38.910381892945253,-77.013676713841946",38.9103741032283
cluster 6,004300,property,-77.0345354346458,2019-03-27T11:00:51.000,theft/other,evening,138854,3,1,2019,property|theft/other,,3D3,301,6,004300 1,precinct 22,397005,2000 - 2099 block of 15th street nw,2019-03-04T18:00:06.000,19051842,theft/other,19051842-01,1B,2019-03-28T02:09:31.000Z,others,"38.917557233918714,-77.034537730010527",38.9175494435335
cluster 2,003000,violent,-77.031358190248,2019-03-27T23:15:56.000,robbery,midnight,140197,3,1,2019,violent|robbery,,3D1,302,4,003000 1,precinct 39,397281,1300 - 1399 block of kenyon street nw,2019-03-27T23:00:14.000,19051897,robbery,19051897-01,1A,2019-03-28T04:19:36.000Z,gun,"38.92965630624839,-77.031360485363408",38.9296485133062
